id,address,city,floor,price,rooms,sq,year,latitude,longitude
9360,Generała Józefa Zajączka,Warszawa,5,2450000.0,4,98.0,2006.0,51.0989854,17.0444841
9361,Zachariasza,Warszawa,0,680000.0,3,60.26,2008.0,51.0989854,17.0444841
9362,"gen. Augusta Emila Fieldorfa ""Nila""",Warszawa,2,800000.0,3,68.0,1990.0,51.0989854,17.0444841
9363,Równoległa,Warszawa,1,745878.0,3,57.82,2024.0,51.0989854,17.0444841
9364,Leona Berensona,Warszawa,1,429000.0,3,40.0,2023.0,51.0989854,17.0444841
9365,Miła,Warszawa,3,1120000.0,3,118.0,1958.0,51.0989854,17.0444841
9366,Łopuszańska,Warszawa,1,635000.0,3,47.46,2022.0,51.0989854,17.0444841
9367,Władysława Okińskiego,Warszawa,2,642600.0,3,54.0,1971.0,51.0989854,17.0444841
9368,Młynarska,Warszawa,10,540000.0,2,39.0,1975.0,51.0989854,17.0444841
9369,Wspólna,Warszawa,4,1750000.0,3,85.85,1936.0,51.0989854,17.0444841
9370,Jutrzenki,Warszawa,1,780000.0,3,61.55,2022.0,51.0989854,17.0444841
9371,Gąbińska,Warszawa,1,407000.0,1,28.0,1970.0,51.0989854,17.0444841
9372,Jana Kasprowicza,Warszawa,4,525000.0,2,37.0,1970.0,51.0989854,17.0444841
9373,Stefana Żeromskiego,Warszawa,6,795000.0,2,44.75,2016.0,51.0989854,17.0444841
9374,"Jana Bytnara ""Rudego""",Warszawa,9,698000.0,3,47.0,1964.0,51.0989854,17.0444841
9375,rtm. Witolda Pileckiego,Warszawa,4,806000.0,3,51.37,2023.0,51.0989854,17.0444841
9376,Dolna,Warszawa,2,965000.0,2,64.9,2010.0,51.0989854,17.0444841
9377,Marcina Kasprzaka,Warszawa,5,806000.0,1,45.0,2022.0,51.0989854,17.0444841
9378,Ludwika Rydygiera,Warszawa,6,2300000.0,3,77.0,2019.0,51.0989854,17.0444841
9379,Kołacińska,Warszawa,0,620000.0,2,36.5,2019.0,51.0989854,17.0444841
9380,Promienista,Warszawa,0,1042550.0,3,71.9,2022.0,51.0989854,17.0444841
9381,Ludwika Waryńskiego,Warszawa,8,1800000.0,3,74.0,2000.0,51.0989854,17.0444841
9382,Stanisława Żaryna,Warszawa,3,2600000.0,4,110.68,2007.0,51.0989854,17.0444841
9383,Bokserska,Warszawa,4,1795000.0,3,90.3,2022.0,51.0989854,17.0444841
9384,Bokserska,Warszawa,2,1599000.0,4,90.8,2023.0,51.0989854,17.0444841
9385,Obrzeżna,Warszawa,5,1180000.0,2,60.16,2017.0,51.0989854,17.0444841
9386,Bokserska,Warszawa,2,1680000.0,4,89.42,2022.0,51.0989854,17.0444841
9387,Dzielna,Warszawa,0,948000.0,2,64.0,1953.0,51.0989854,17.0444841
9388,Bobrowiecka,Warszawa,1,850000.0,2,49.39,2017.0,51.0989854,17.0444841
9389,Barszczewska,Warszawa,3,1482000.0,3,57.33,2022.0,51.0989854,17.0444841
9390,Krochmalna,Warszawa,3,1760000.0,3,55.0,2020.0,51.0989854,17.0444841
9391,Urodzajna,Warszawa,2,2998000.0,4,179.0,2010.0,51.0989854,17.0444841
9392,Nałęczowska,Warszawa,6,1875000.0,3,82.65,2022.0,51.0989854,17.0444841
9393,Zygmunta Modzelewskiego,Warszawa,6,1949000.0,3,77.6,2021.0,51.0989854,17.0444841
9394,Nałęczowska,Warszawa,4,1289000.0,2,56.41,2022.0,51.0989854,17.0444841
9395,Młynarska,Warszawa,10,539000.0,2,37.7,1975.0,51.0989854,17.0444841
9396,Smolna,Warszawa,2,2900000.0,4,106.0,1910.0,51.0989854,17.0444841
9397,Złoty Potok,Warszawa,5,1652400.0,3,64.8,2018.0,51.0989854,17.0444841
9398,Chmielna,Warszawa,1,1145400.0,1,42.75,2000.0,51.0989854,17.0444841
9399,Modlińska 73C,Warszawa,3,770000.0,4,59.98,2017.0,51.0989854,17.0444841
9400,Mikołaja Trąby,Warszawa,1,550000.0,2,49.0,2000.0,51.0989854,17.0444841
9401,Juliana Fałata 6,Warszawa,2,950000.0,2,48.5,1932.0,51.0989854,17.0444841
9402,Przasnyska,Warszawa,0,2430000.0,4,115.0,2016.0,51.0989854,17.0444841
9403,Siennicka,Warszawa,2,515000.0,2,33.0,1935.0,51.0989854,17.0444841
9404,Apenińska,Warszawa,2,529000.0,2,52.0,1982.0,51.0989854,17.0444841
9405,Prałatowska,Warszawa,8,650000.0,3,62.4,1976.0,51.0989854,17.0444841
9406,gen. Stanisława Skalskiego,Warszawa,3,875000.0,2,50.0,2013.0,51.0989854,17.0444841
9407,Lazurowa,Warszawa,2,612000.0,2,51.0,1978.0,51.0989854,17.0444841
9408,Łukowska,Warszawa,2,713000.0,3,64.9,1994.0,51.0989854,17.0444841
9409,ks. Jerzego Popiełuszki,Warszawa,5,915000.0,3,91.74,1955.0,51.0989854,17.0444841
9410,Dywizjonu 303 303,Warszawa,0,742000.0,2,56.67,2009.0,51.0989854,17.0444841
9411,Księcia Ziemowita,Warszawa,4,370000.0,1,32.0,1939.0,51.0989854,17.0444841
9412,Kazachska,Warszawa,2,750000.0,2,42.5,2014.0,51.0989854,17.0444841
9413,Batalionów Chłopskich,Warszawa,0,850000.0,3,61.43,2016.0,51.0989854,17.0444841
9414,Poleczki,Warszawa,0,1870000.0,4,163.0,1990.0,51.0989854,17.0444841
9415,Radomska,Warszawa,4,950000.0,2,64.0,1933.0,51.0989854,17.0444841
9416,Międzynarodowa,Warszawa,8,539000.0,2,37.5,1970.0,51.0989854,17.0444841
9417,Przeworska,Warszawa,5,940000.0,3,58.88,2019.0,51.0989854,17.0444841
9418,Chełmżyńska,Warszawa,4,649999.0,3,56.7,2020.0,51.0989854,17.0444841
9419,Walerego Sławka,Warszawa,0,630000.0,3,61.04,1960.0,51.0989854,17.0444841
9420,Śreniawitów,Warszawa,4,599000.0,3,62.1,1981.0,51.0989854,17.0444841
9421,Zeusa,Warszawa,1,1390000.0,4,98.6,2001.0,51.0989854,17.0444841
9422,Księcia Trojdena,Warszawa,2,550000.0,2,31.5,1969.0,51.0989854,17.0444841
9423,Miła,Warszawa,0,629000.0,3,46.31,1961.0,51.0989854,17.0444841
9424,Etiudy Rewolucyjnej,Warszawa,2,699000.0,3,50.0,1970.0,51.0989854,17.0444841
9425,Piękna,Warszawa,3,1401695.0,2,46.61,1905.0,51.1452668,16.9470425
9426,Wojciecha Bogusławskiego,Warszawa,0,890000.0,4,84.0,1977.0,51.1083077,17.0216521
9427,Piękna,Warszawa,2,1467660.0,3,48.12,1905.0,51.121741,17.0469857
9428,Józefa Lewartowskiego,Warszawa,2,649000.0,1,31.0,1956.0,51.1239355,17.0446071
9429,Rembielińska 3,Warszawa,10,550000.0,3,53.5,1975.0,51.0943979,16.9339283
9430,Jagiellońska,Warszawa,6,950000.0,3,58.6,2020.0,51.1764257,17.0056307
9431,Główna,Warszawa,1,569250.0,3,49.5,1910.0,51.1263876,17.0361022
9432,Małej Brzozy,Warszawa,2,523000.0,2,46.0,2005.0,51.1115282,17.0321021
9433,Domaniewska 24,Warszawa,1,1729000.0,4,100.95,2000.0,51.0522231,17.0629316
9434,Domaniewska 24,Warszawa,1,877000.0,2,55.1,2000.0,51.1325657,16.9566683
9435,Domaniewska 24,Warszawa,1,902000.0,1,51.15,2000.0,51.14157,17.0310755
9436,Dziatwy,Warszawa,2,1230000.0,3,64.05,2022.0,51.1025075,17.0327102
9437,Rozłogi 12,Warszawa,0,598000.0,3,63.0,1978.0,51.0731471,17.0888357
9438,Szklanych Domów,Warszawa,3,549000.0,3,53.0,1957.0,51.1044875,17.1165218
9439,Gotarda,Warszawa,1,599000.0,2,49.0,1963.0,51.1239355,17.0446071
9440,Redutowa,Warszawa,0,967080.0,3,61.48,2000.0,51.1239355,17.0446071
9441,Ostródzka,Warszawa,3,682820.0,4,77.95,2024.0,51.1239355,17.0446071
9442,Płochocińska,Warszawa,2,578170.0,3,62.6,2023.0,51.1166952,17.0524153
9443,Tomcia Palucha 27,Warszawa,5,647000.0,3,58.9,2002.0,51.063571,17.0373519
9444,Boryszewska,Warszawa,2,995000.0,2,62.0,1947.0,51.063571,17.0373519
9445,Kościuszkowców,Warszawa,0,419000.0,2,38.0,1968.0,51.1176221,17.0040066
9446,Piwna,Warszawa,3,1385000.0,3,62.0,2000.0,51.1078523,17.0346295
9447,Budy,Warszawa,1,535000.0,2,51.2,1973.0,51.098527,17.0330968
9448,Leona Berensona,Warszawa,4,549000.0,2,44.0,2000.0,51.1179308,17.0318495
9449,Bohaterów Warszawy,Warszawa,2,770000.0,3,67.42,2007.0,51.1437673,16.9523482
9450,Grochowska 87,Warszawa,2,781110.0,2,47.34,2023.0,51.1166952,17.0524153
9451,Grodzieńska 48,Warszawa,3,452000.0,1,26.91,2022.0,51.1166952,17.0524153
9452,Adama Ciołkosza,Warszawa,1,580000.0,3,60.0,1992.0,51.1020735,17.0492744
9453,Ignacego Paderewskiego,Warszawa,0,689000.0,3,69.83,2023.0,51.1111371,17.1166928
9454,Motorowa,Warszawa,5,1100000.0,3,64.0,2019.0,51.1397223,17.0612519
9455,Wspólna,Warszawa,4,850000.0,2,43.61,1960.0,51.121741,17.0469857
9456,Lucjana Rudnickiego,Warszawa,8,795000.0,2,52.0,2007.0,51.1176221,17.0040066
9457,Gąbińska,Warszawa,0,499000.0,2,35.0,1965.0,51.1150264,17.0690324
9458,Korkowa,Warszawa,3,877000.0,4,87.75,2013.0,51.098527,17.0330968
9459,Krasnobrodzka,Warszawa,9,520000.0,3,53.2,1976.0,51.1166952,17.0524153
9460,Oskara Sosnowskiego,Warszawa,6,739000.0,3,63.3,1978.0,51.1166952,17.0524153
9461,Tomcia Palucha,Warszawa,2,550000.0,3,50.6,1964.0,51.1239355,17.0446071
9462,Zapustna,Warszawa,4,747000.0,3,74.8,1997.0,51.1239355,17.0446071
9463,Fort Wola,Warszawa,3,775000.0,2,42.76,2019.0,51.0616067,16.9785582
9464,Kopalniana,Warszawa,0,1850000.0,4,96.0,2019.0,51.1583333,16.895453
9465,Aluzyjna,Warszawa,6,450000.0,2,44.4,2002.0,51.1583333,16.895453
9466,Hubnera,Warszawa,4,1339500.0,3,57.0,2019.0,51.1166952,17.0524153
9467,Korkowa,Warszawa,0,920000.0,3,73.0,2010.0,51.1239355,17.0446071
9468,Obozowa 20,Warszawa,4,1397000.0,4,79.0,2018.0,51.1239355,17.0446071
9469,Herbu Janina 7a,Warszawa,1,777000.0,3,58.0,2021.0,51.1166952,17.0524153
9470,Rembielińska 20,Warszawa,10,1200000.0,3,83.0,2008.0,51.0483953,17.0263036
9471,Ogólna,Warszawa,1,825000.0,3,56.4,1968.0,51.1170727,17.0649971
9472,Ludwika Kondratowicza,Warszawa,3,680000.0,2,46.76,2016.0,51.1151053,17.054878
9473,Stefana Żeromskiego,Warszawa,2,686700.0,2,38.15,1938.0,51.1224591,17.012349
9474,Myśliborska,Warszawa,4,480000.0,2,44.3,2000.0,51.1224591,17.012349
9475,Ludwika Paszkiewicza,Warszawa,1,950000.0,3,65.0,2000.0,51.1151853,17.0578726
9476,Szeligowska,Warszawa,5,449000.0,2,44.0,1992.0,51.0599738,17.0557227
9477,Krzyżówki,Warszawa,0,620000.0,2,50.5,2010.0,51.1166952,17.0524153
9478,Franciszkańska,Warszawa,3,1050000.0,3,56.9,2000.0,51.1432312,17.0629631
9479,Orląt Lwowskich,Warszawa,3,675000.0,3,61.6,2023.0,51.1224591,17.012349
9480,Harfowa,Warszawa,2,1713511.0,3,68.76,2024.0,51.1224591,17.012349
9481,Hansa Christiana Andersena,Warszawa,7,629000.0,2,48.5,2000.0,51.1224591,17.012349
9482,Chełmżyńska,Warszawa,1,543116.0,3,55.42,2000.0,51.0993285,17.0054038
9483,Chełmżyńska,Warszawa,1,471336.0,2,38.32,2000.0,51.1224591,17.012349
9484,Chełmżyńska,Warszawa,3,361385.0,1,27.07,2000.0,51.1529004,17.0716635
9485,Kobielska,Warszawa,10,720008.0,3,72.0,1985.0,51.0599738,17.0557227
9486,Orzycka,Warszawa,9,683000.0,2,43.0,1988.0,51.1271918,17.0549348
9487,Bonifraterska,Warszawa,3,2000000.0,4,102.9,1970.0,51.1271918,17.0549348
9488,Lewinowska,Warszawa,1,520000.0,2,43.44,2006.0,51.1271918,17.0549348
9489,Jana Miklaszewskiego,Warszawa,5,539000.0,2,48.0,1980.0,51.1271918,17.0549348
9490,Jana III Sobieskiego,Warszawa,1,920000.0,3,69.2,1993.0,51.1271918,17.0549348
9491,Redutowa,Warszawa,1,1332933.0,4,79.96,2000.0,51.1148185,17.0279281
9492,Redutowa,Warszawa,4,1052499.0,3,57.17,2000.0,51.1201519,17.0330871
9493,Redutowa,Warszawa,3,800492.0,2,44.08,2000.0,51.0813568,16.9994353
9494,Redutowa,Warszawa,5,615869.0,1,32.11,2000.0,51.0813568,16.9994353
9495,Mariana Zdziechowskiego,Warszawa,7,2841480.0,4,92.22,2000.0,51.0813568,16.9994353
9496,Mariana Zdziechowskiego,Warszawa,3,1207000.0,3,65.61,2000.0,51.0813568,16.9994353
9497,Mariana Zdziechowskiego,Warszawa,0,837000.0,2,42.38,2000.0,51.0813568,16.9994353
9498,Mariana Zdziechowskiego,Warszawa,3,657846.0,1,27.19,2000.0,51.0813568,16.9994353
9499,Optyków,Warszawa,0,788000.0,3,60.27,2000.0,51.0813568,16.9994353
9500,Optyków,Warszawa,2,471000.0,1,29.54,2000.0,51.0813568,16.9994353
9501,Kolejowa,Warszawa,4,1032361.0,3,55.79,2000.0,51.0813568,16.9994353
9502,Kolejowa,Warszawa,1,893624.0,2,44.65,2000.0,51.1224591,17.012349
9503,Tawułkowa,Warszawa,0,639000.0,4,75.0,2024.0,51.0765682,16.9969822
9504,Tawułkowa,Warszawa,1,629000.0,5,120.0,2024.0,51.0599738,17.0557227
9505,Marcina Kasprzaka 29C,Warszawa,3,2750000.0,4,85.63,2022.0,51.1020571,17.0460802
9506,Skoroszewska,Warszawa,3,777700.0,3,70.7,2002.0,51.0966612,17.0258188
9507,Chmielna,Warszawa,2,907500.0,1,30.37,2000.0,51.1201408,17.0560318
9508,Sulejkowska,Warszawa,2,700000.0,4,55.0,1950.0,51.140318,17.1339209
9509,Heroldów,Warszawa,2,849000.0,2,44.0,2021.0,51.140318,17.1339209
9510,Mangalia,Warszawa,5,1760000.0,4,88.18,2020.0,51.1224591,17.012349
9511,Sarmacka,Warszawa,2,819000.0,2,55.0,2013.0,51.1478846,17.0773915
9512,Żelazna,Warszawa,3,1250000.0,4,98.0,1995.0,51.1191324,16.9513959
9513,Ceramiczna,Warszawa,2,475000.0,1,28.83,2023.0,51.0900605,17.0209061
9514,gen. Tadeusza Pełczyńskiego,Warszawa,2,1152000.0,3,72.0,2019.0,51.1146548,17.06223
9515,Hoża,Warszawa,4,1299000.0,2,60.0,1911.0,51.1267331,16.979606
9516,Mokotowska,Warszawa,5,1150000.0,2,52.31,1938.0,51.0599738,17.0557227
9517,Tamka,Warszawa,1,899000.0,1,40.34,1936.0,51.1179308,17.0318495
9518,Wilcza,Warszawa,4,1120000.0,3,55.0,1948.0,51.1065211,17.1550659
9519,Jaktorowska,Warszawa,0,730000.0,3,56.0,1970.0,51.1216855,17.037545
9520,Opaczewska,Warszawa,4,1290000.0,3,71.0,2000.0,51.1025075,17.0327102
9521,Ignacego Potockiego,Warszawa,1,599000.0,2,34.5,1985.0,51.1025075,17.0327102
9522,Dziatwy,Warszawa,2,597000.0,2,44.0,2016.0,51.1025075,17.0327102
9523,Ananasowa,Warszawa,1,797130.0,2,46.89,2023.0,51.1025075,17.0327102
9524,Żelazna,Warszawa,6,1650000.0,4,108.4,1994.0,51.1025075,17.0327102
9525,Płochocińska,Warszawa,2,584335.0,3,64.11,2023.0,51.1025075,17.0327102
9526,Księcia Witolda,Warszawa,1,799000.0,4,79.65,2022.0,51.1025075,17.0327102
9527,Jana Ostroroga,Warszawa,2,1003000.0,3,62.3,2014.0,51.1025075,17.0327102
9528,Ostrobramska,Warszawa,5,595000.0,2,34.0,2004.0,51.1025075,17.0327102
9529,Kazimierza Deyny,Warszawa,3,999000.0,3,67.24,2005.0,51.1025075,17.0327102
9530,Koprzywiańska,Warszawa,1,1500000.0,4,81.0,2020.0,51.1025075,17.0327102
9531,Meander,Warszawa,2,840000.0,3,68.8,1983.0,51.1025075,17.0327102
9532,Wojciecha Żywnego,Warszawa,5,525000.0,2,36.3,1968.0,51.1025075,17.0327102
9533,Wilcza,Warszawa,4,2599000.0,3,107.0,1890.0,51.1025075,17.0327102
9534,Jana Pawła Woronicza,Warszawa,0,835000.0,2,42.0,2018.0,51.1025075,17.0327102
9535,gen. Romana Abrahama,Warszawa,1,620000.0,2,42.0,2000.0,51.1025075,17.0327102
9536,Stanisława Moniuszki,Warszawa,9,699000.0,2,33.59,1964.0,51.1025075,17.0327102
9537,Szlachecka,Warszawa,2,785000.0,3,74.0,2018.0,51.1025075,17.0327102
9538,Stanisława Mikołajczyka,Warszawa,4,600002.0,2,52.8,1994.0,51.1025075,17.0327102
9539,Żuromińska,Warszawa,4,673001.0,3,53.0,1979.0,51.1025075,17.0327102
9540,Aluzyjna,Warszawa,8,611000.0,2,44.5,2001.0,51.1025075,17.0327102
9541,Wacława Sierpińskiego,Warszawa,3,660000.0,2,41.0,1972.0,51.1025075,17.0327102
9542,Jana Kasprowicza,Warszawa,1,589200.0,1,28.68,2025.0,51.1025075,17.0327102
9543,Kożuchowska,Warszawa,0,1250000.0,6,177.0,2021.0,51.1025075,17.0327102
9544,Ryżowa,Warszawa,0,379000.0,2,27.53,2024.0,51.1025075,17.0327102
9545,Głębockiej,Warszawa,1,435000.0,2,40.0,2023.0,51.1025075,17.0327102
9546,Biskupia,Warszawa,1,749000.0,2,64.1,1998.0,51.1025075,17.0327102
9547,Waliców,Warszawa,1,699000.0,2,36.5,1910.0,51.1025075,17.0327102
9548,Wiśniowy Sad,Warszawa,1,610000.0,2,51.98,2011.0,51.1025075,17.0327102
9549,Nowolipie,Warszawa,0,505000.0,1,30.0,1956.0,51.1025075,17.0327102
9550,Borowiecka,Warszawa,0,585000.0,3,56.6,2023.0,51.1025075,17.0327102
9551,Kazimierza Gierdziejewskiego,Warszawa,1,515000.0,2,40.9,2023.0,51.1025075,17.0327102
9552,Antoniego Magiera,Warszawa,0,624000.0,3,46.21,1963.0,51.1025075,17.0327102
9553,Kłobucka,Warszawa,4,940000.0,3,65.4,2015.0,51.1025075,17.0327102
9554,Bazyliańska,Warszawa,9,510000.0,3,47.3,1970.0,51.1025075,17.0327102
9555,Jana Pawła Woronicza,Warszawa,6,1270000.0,3,71.0,2017.0,51.1025075,17.0327102
9556,Optyków,Warszawa,0,764000.0,3,56.74,2000.0,51.1025075,17.0327102
9557,Optyków,Warszawa,0,617000.0,2,43.7,2000.0,51.1025075,17.0327102
9558,Optyków,Warszawa,5,446000.0,1,26.57,2000.0,51.1025075,17.0327102
9559,Mariana Zdziechowskiego,Warszawa,1,1169000.0,3,67.08,2000.0,51.1025075,17.0327102
9560,Mariana Zdziechowskiego,Warszawa,1,899184.0,2,37.4,2000.0,51.1025075,17.0327102
9561,Mariana Zdziechowskiego,Warszawa,1,639040.0,1,27.05,2000.0,51.1025075,17.0327102
9562,Kolejowa,Warszawa,6,1055570.0,3,55.79,2000.0,51.1025075,17.0327102
9563,Kolejowa,Warszawa,6,957859.0,2,46.18,2000.0,51.1025075,17.0327102
9564,Babimojska,Warszawa,0,999000.0,3,79.4,1993.0,51.1025075,17.0327102
9565,Brygady Pościgowej,Warszawa,6,765000.0,3,64.0,1980.0,51.1025075,17.0327102
9566,Książkowa,Warszawa,3,499000.0,2,53.4,1999.0,51.1025075,17.0327102
9567,Kobielska,Warszawa,3,529900.0,2,50.7,1984.0,51.1025075,17.0327102
9568,Ludwika Narbutta,Warszawa,0,645000.0,1,28.0,1936.0,51.1025075,17.0327102
9569,Rembrandta,Warszawa,1,1070000.0,3,67.11,2018.0,51.1025075,17.0327102
9570,Marcina Kasprzaka,Warszawa,4,550000.0,1,19.0,2022.0,51.1025075,17.0327102
9571,Klimontowska,Warszawa,0,570000.0,2,39.19,2012.0,51.1025075,17.0327102
9572,Chmielna,Warszawa,0,913700.0,1,31.61,2000.0,51.1025075,17.0327102
9573,Żelazna,Warszawa,2,750000.0,2,50.6,1988.0,51.1025075,17.0327102
9574,Gioacchino Rossiniego,Warszawa,1,400000.0,2,39.59,2014.0,51.1025075,17.0327102
9575,Franciszka Klimczaka,Warszawa,1,1845000.0,3,93.65,2009.0,51.1025075,17.0327102
9576,Edwarda Dembowskiego,Warszawa,8,696000.0,3,69.0,2000.0,51.1166952,17.0524153
9577,Krucza,Warszawa,5,1300000.0,3,57.0,1957.0,51.1619102,17.1539749
9578,Radomska,Warszawa,3,760000.0,2,64.0,1936.0,51.1394148,17.0816223
9579,Tadeusza Gajcego,Warszawa,7,550000.0,2,46.0,1970.0,51.159283,16.9409415
9580,Wojciecha Bogusławskiego,Warszawa,10,899000.0,3,69.3,2009.0,51.1805357,17.0017431
9581,Sarmacka,Warszawa,3,2500000.0,4,120.89,2008.0,51.1241244,17.0343941
9582,Wał Miedzeszyński,Warszawa,2,849000.0,3,68.36,2006.0,51.1224591,17.012349
9583,Fabryczna,Warszawa,1,958551.0,4,94.73,2022.0,51.1137216,17.1037576
9584,Pielgrzymów,Warszawa,1,882000.0,4,84.5,2024.0,51.0595402,17.0068613
9585,Hoża,Warszawa,3,769000.0,1,32.76,1911.0,51.0944005,17.0166102
9586,Łukowa,Warszawa,8,849000.0,4,76.6,1979.0,51.1224591,17.012349
9587,Dzielna,Warszawa,9,1626000.0,3,54.21,2018.0,51.0896114,17.0287823
9588,Marywilska,Warszawa,3,440000.0,2,49.1,1966.0,51.1077092,17.0209714
9589,Grochowska,Warszawa,4,386000.0,1,25.25,1961.0,51.094783,17.0309754
9590,Żuromińska,Warszawa,4,650000.0,3,53.0,1974.0,51.1263876,17.0361022
9591,Pomiechowska,Warszawa,2,999000.0,4,97.0,2006.0,51.1774778,17.0158112
9592,Mariana Keniga,Warszawa,0,349000.0,1,24.3,1973.0,51.0923001,17.0125169
9593,Prymasa Augusta Hlonda,Warszawa,0,1620000.0,3,90.0,2009.0,51.0657496,16.9887981
9594,Borowiecka,Warszawa,1,692750.0,4,81.64,2000.0,51.1437908,17.1115762
9595,Mirabelki,Warszawa,2,450000.0,1,35.0,2017.0,51.1241244,17.0343941
9596,Giełdowa 4,Warszawa,5,795000.0,2,36.0,2015.0,51.098527,17.0330968
9597,Jana Kasprowicza,Warszawa,4,1357001.0,4,90.47,1956.0,51.1058076,17.0492425
9598,Mariana Nowickiego,Warszawa,2,400000.0,1,20.0,1990.0,51.08133,16.9922905
9599,Jana Pawła Woronicza,Warszawa,1,1350000.0,3,83.9,2012.0,51.08133,16.9922905
9600,gen. Leopolda Okulickiego,Warszawa,2,799000.0,3,64.8,1991.0,51.08133,16.9922905
9601,Podbipięty,Warszawa,0,960000.0,3,67.2,1995.0,51.08133,16.9922905
9602,Marcina Kasprzaka,Warszawa,4,649000.0,2,51.0,1958.0,51.08133,16.9922905
9603,gen. Romana Abrahama,Warszawa,2,1228672.0,4,95.0,2000.0,51.08133,16.9922905
9604,Kaliska,Warszawa,0,740001.0,2,39.24,1935.0,51.08133,16.9922905
9605,Zachariasza,Warszawa,0,700001.0,3,60.0,2008.0,51.08133,16.9922905
9606,rtm. Witolda Pileckiego,Warszawa,3,535136.0,2,31.63,2023.0,51.08133,16.9922905
9607,Ogrodowa,Warszawa,7,479000.0,1,28.0,2000.0,51.08133,16.9922905
9608,Białowieska,Warszawa,2,1449000.0,4,103.8,2010.0,51.08133,16.9922905
9609,Marywilska,Warszawa,5,645000.0,2,48.0,2022.0,51.08133,16.9922905
9610,Grzybowska,Warszawa,6,950000.0,1,34.0,2019.0,51.08133,16.9922905
9611,Krzysztofa Kiersnowskiego,Warszawa,1,580000.0,2,58.4,1995.0,51.08133,16.9922905
9612,Hubnera 2,Warszawa,2,2990000.0,5,125.0,2020.0,51.08133,16.9922905
9613,Radna,Warszawa,3,828008.0,1,36.7,1995.0,51.08133,16.9922905
9614,Janinówka,Warszawa,3,570000.0,3,60.0,2000.0,51.08133,16.9922905
9615,Łabiszyńska,Warszawa,2,516000.0,3,47.0,2000.0,51.08133,16.9922905
9616,Powązkowska,Warszawa,0,1670000.0,3,75.0,2016.0,51.08133,16.9922905
9617,Stefana Batorego,Warszawa,6,611000.0,2,37.2,2000.0,51.08133,16.9922905
9618,Poznańska 11,Warszawa,2,1150000.0,2,58.08,1928.0,51.08133,16.9922905
9619,Grójecka,Warszawa,2,845000.0,2,53.0,2012.0,51.08133,16.9922905
9620,Adama Branickiego,Warszawa,1,845000.0,2,46.5,2014.0,51.08133,16.9922905
9621,Lazurowa,Warszawa,0,605000.0,2,43.0,2022.0,51.08133,16.9922905
9622,Kaliska,Warszawa,0,740000.0,2,39.24,1935.0,51.08133,16.9922905
9623,Międzynarodowa,Warszawa,8,559000.0,2,37.5,1970.0,51.08133,16.9922905
9624,Puławska,Warszawa,6,660000.0,2,52.1,2006.0,51.08133,16.9922905
9625,Geodezyjna,Warszawa,3,685000.0,3,61.49,2009.0,51.08133,16.9922905
9626,Kuflewska,Warszawa,0,892860.0,3,64.7,2022.0,51.08133,16.9922905
9627,Kuflewska,Warszawa,1,656000.0,2,47.15,2022.0,51.08133,16.9922905
9628,Loteryjki,Warszawa,2,669460.0,3,60.86,2000.0,51.08133,16.9922905
9629,Loteryjki,Warszawa,0,463430.0,2,42.13,2000.0,51.08133,16.9922905
9630,ppłk. Zbigniewa Stanisława Kiedacza,Warszawa,0,949000.0,3,79.0,1995.0,51.08133,16.9922905
9631,Międzyborska 8,Warszawa,0,1397500.0,3,65.0,2017.0,51.08133,16.9922905
9632,Rodziny Połanieckich,Warszawa,1,446000.0,1,29.78,2000.0,51.08133,16.9922905
9633,Jana Kasprowicza,Warszawa,1,1510000.0,4,80.21,2025.0,51.08133,16.9922905
9634,Jana Kasprowicza,Warszawa,0,1209000.0,3,62.34,2025.0,51.08133,16.9922905
9635,Jana Kasprowicza,Warszawa,0,1068000.0,2,55.1,2025.0,51.08133,16.9922905
9636,Jana Kasprowicza,Warszawa,1,601600.0,1,29.0,2025.0,51.08133,16.9922905
9637,Jarosława Dąbrowskiego,Warszawa,3,450000.0,2,28.5,1952.0,51.08133,16.9922905
9638,Grochowska 207,Warszawa,5,880000.0,2,40.0,2018.0,51.08133,16.9922905
9639,Santocka,Warszawa,1,1350000.0,3,69.0,2016.0,51.08133,16.9922905
9640,Franciszka Marii Lanciego,Warszawa,3,1795000.0,5,150.29,2000.0,51.08133,16.9922905
9641,Puszczy Solskiej,Warszawa,3,419830.0,2,29.99,1975.0,51.08133,16.9922905
9642,Zachariasza,Warszawa,0,700000.0,3,60.0,2008.0,51.08133,16.9922905
9643,ks. Ignacego Kłopotowskiego 4,Warszawa,5,469200.0,2,34.0,2023.0,51.08133,16.9922905
9644,Czerniakowska,Warszawa,2,610500.0,2,47.0,1955.0,51.08133,16.9922905
9645,Kolejowa,Warszawa,2,1199000.0,3,67.0,2023.0,51.08133,16.9922905
9646,Sękocińska,Warszawa,1,868800.0,2,54.3,1933.0,51.08133,16.9922905
9647,Przasnyska,Warszawa,0,1670000.0,3,73.7,2016.0,51.08133,16.9922905
9648,Orzycka,Warszawa,8,488000.0,2,37.9,1970.0,51.08133,16.9922905
9649,Inflancka,Warszawa,0,530000.0,1,36.0,1939.0,51.08133,16.9922905
9650,Herbu Oksza 12,Warszawa,2,566000.0,2,49.3,2023.0,51.08133,16.9922905
9651,Herbu Oksza 12,Warszawa,2,566000.0,2,49.3,2023.0,51.08133,16.9922905
