id,address,city,floor,price,rooms,sq,year
28256,Brygady Pościgowej,Warszawa,6,790000.0,3,61.0,1986
28257,Ostródzka,Warszawa,1,504991.0,4,58.79,2024
28258,Ostródzka,Warszawa,1,580000.0,3,52.66,2021
28259,Józefa Feliksa Ciszewskiego,Warszawa,8,693515.0,2,38.32,2024
28260,Mariana Zdziechowskiego,Warszawa,1,1062424.0,2,47.78,
28261,Mariana Zdziechowskiego,Warszawa,1,1112452.0,3,51.74,
28262,Mariana Zdziechowskiego,Warszawa,1,1329410.0,3,62.25,
28263,Mariana Zdziechowskiego,Warszawa,1,1477112.0,3,68.74,
28264,Mariana Zdziechowskiego,Warszawa,2,1504022.0,3,69.19,
28265,Mariana Zdziechowskiego,Warszawa,3,1520100.0,3,69.0,
28266,Mariana Zdziechowskiego,Warszawa,2,1348490.0,3,62.25,
28267,Mariana Zdziechowskiego,Warszawa,3,1353522.0,3,62.19,
28268,Elektoralna,Warszawa,3,934000.0,2,46.7,
28269,Bracławska,Warszawa,3,719000.0,1,56.6,1974
28270,Marymoncka,Warszawa,0,598000.0,1,36.11,2016
28271,Janinówka,Warszawa,3,639000.0,3,55.0,1978
28272,Rybałtów,Warszawa,1,800000.0,2,44.75,2024
28273,Rybałtów,Warszawa,0,775000.0,2,44.28,2024
28274,Rybałtów,Warszawa,1,1866500.0,5,124.86,2024
28275,Mariana Zdziechowskiego,Warszawa,0,1028850.0,3,65.55,2023
28276,Przy Forcie,Warszawa,1,660000.0,3,67.12,2023
28277,Bobrowiecka,Warszawa,1,1240000.0,3,75.43,2007
28278,Marcina Kasprzaka,Warszawa,5,650000.0,2,31.91,2018
28279,gen. Mikołaja Bołtucia,Warszawa,1,670000.0,3,60.51,1982
28280,Elbląska,Warszawa,2,679805.0,2,41.8,1972
28281,Radziwie,Warszawa,3,925970.0,3,56.4,2013
28282,Grzybowska,Warszawa,9,724004.0,2,39.0,
28283,Głębocka,Warszawa,2,625004.0,3,67.0,1982
28284,Adama Branickiego,Warszawa,3,1359600.0,3,80.0,2018
28285,Gotarda,Warszawa,8,640000.0,3,51.0,1971
28286,Wojciecha Bogusławskiego,Warszawa,1,890000.0,4,84.0,1977
28287,Kaliska,Warszawa,0,740000.0,2,39.24,1935
28288,Ksawerego Bronikowskiego,Warszawa,3,1725000.0,4,109.0,2000
28289,Stanisława Kazury,Warszawa,6,695000.0,2,50.0,1990
28290,Wiatraczna,Warszawa,2,399000.0,1,34.0,1957
28291,Łabiszyńska,Warszawa,0,485000.0,2,37.5,1975
28292,Puławska,Warszawa,3,535000.0,2,32.0,
28293,Rozłogi,Warszawa,3,788000.0,5,73.29,
28294,Jana III Sobieskiego,Warszawa,2,960000.0,2,60.0,2005
28295,Sławińska,Warszawa,4,720000.0,2,39.0,2017
28296,gen. Romana Abrahama,Warszawa,2,700411.0,2,42.0,
28297,Józefa Mehoffera,Warszawa,1,449000.0,2,35.29,2025
28298,Zięby,Warszawa,3,1350000.0,4,94.64,2020
28299,Józefa Mehoffera,Warszawa,1,337800.0,1,27.06,2025
28300,Goździków,Warszawa,0,1168310.0,4,89.87,2025
28301,Kolejowa,Warszawa,6,2777500.0,5,112.91,2023
28302,Kolejowa,Warszawa,8,2518400.0,5,112.91,
28303,Kolejowa,Warszawa,5,1620984.0,4,85.27,
28304,Odkryta,Warszawa,4,595000.0,2,47.5,1999
28305,Lazurowa,Warszawa,0,750000.0,3,57.0,2008
28306,Grójecka,Warszawa,9,736000.0,2,46.0,1968
28307,Czerniakowska,Warszawa,2,2980000.0,4,127.0,2000
28308,Grochowska,Warszawa,6,1090000.0,3,74.5,1998
28309,Kolejowa,Warszawa,4,1570800.0,4,85.27,2023
28310,Elektoralna,Warszawa,1,1420000.0,3,84.0,2003
28311,Tadeusza Rejtana,Warszawa,6,658000.0,3,47.0,1970
28312,gen. Romana Abrahama,Warszawa,3,675000.0,2,47.0,
28313,Zagłoby,Warszawa,0,550000.0,4,57.9,1974
28314,rtm. Witolda Pileckiego,Warszawa,5,337000.0,1,19.0,2022
28315,Xawerego Dunikowskiego,Warszawa,8,876000.0,2,56.54,2022
28316,Grochowska,Warszawa,1,650000.0,3,67.0,1998
28317,Józefa Mehoffera,Warszawa,2,607000.0,4,53.2,2025
28318,Gawota,Warszawa,0,1090000.0,6,178.66,2023
28319,Kołowa,Warszawa,6,669000.0,4,73.0,1980
28320,Oczary,Warszawa,1,661426.0,2,73.5,2010
28321,Targowa,Warszawa,2,1199000.0,3,75.69,1928
28322,Opinogórska,Warszawa,3,479000.0,3,49.0,1974
28323,Brazylijska,Warszawa,7,549000.0,2,38.43,1964
28324,Wilcza,Warszawa,3,1200000.0,2,58.0,1960
28325,Talarowa,Warszawa,1,473000.0,2,42.05,2025
28326,Sieczna,Warszawa,2,700000.0,5,91.53,
28327,Geodezyjna,Warszawa,2,700000.0,4,88.55,
28328,Stefana Batorego,Warszawa,0,430000.0,1,17.3,
28329,Jana Olbrachta,Warszawa,3,630000.0,2,47.7,2001
28330,Marcina Kasprzaka 29A,Warszawa,9,1010000.0,3,62.09,2022
28331,Orzycka,Warszawa,9,719900.0,2,42.0,2002
28332,Sławińska,Warszawa,4,719900.0,2,39.0,2017
28333,Radziwie,Warszawa,9,1199000.0,3,78.87,2010
28334,Grochowska,Warszawa,1,648900.0,3,67.0,1998
28335,gen. Tadeusza Bora-Komorowskiego,Warszawa,5,835000.0,4,80.0,1982
28336,Romana Palestera,Warszawa,0,759831.0,4,73.77,2024
28337,Nowosielecka,Warszawa,2,1100000.0,2,63.0,1939
28338,Białego Dębu,Warszawa,0,1073900.0,3,57.99,2024
28339,Rybałtów,Warszawa,1,1105600.0,3,59.62,2024
28340,Prosta,Warszawa,9,940956.0,2,38.1,2024
28341,ks. Jerzego Popiełuszki,Warszawa,4,449000.0,1,26.83,1966
28342,Ogrodowa,Warszawa,2,1199000.0,3,62.3,1939
28343,Filtrowa,Warszawa,1,460000.0,1,20.27,
28344,Marcina Kasprzaka,Warszawa,9,1199000.0,3,63.08,2022
28345,Janusza Meissnera,Warszawa,4,659000.0,3,57.3,1983
28346,Grzybowska,Warszawa,3,974385.0,2,33.03,
28347,Grzybowska,Warszawa,2,974385.0,2,33.03,
28348,Grzybowska,Warszawa,4,1499000.0,3,66.63,
28349,Mariana Zdziechowskiego,Warszawa,1,922335.0,2,36.17,2021
28350,gen. Tadeusza Bora-Komorowskiego,Warszawa,5,835000.0,3,80.0,1982
28351,gen. Romana Abrahama,Warszawa,1,665000.0,2,47.0,
28352,Józefa Mehoffera,Warszawa,0,645000.0,3,58.66,2009
28353,Postępu,Warszawa,4,857500.0,2,49.0,2022
28354,Uznamska,Warszawa,4,1321000.0,4,94.0,2011
28355,Mołdawska,Warszawa,5,550000.0,2,37.3,1975
28356,Suwalska,Warszawa,1,595000.0,3,50.0,1970
28357,Prymasa Augusta Hlonda,Warszawa,1,995000.0,2,64.0,2012
28358,Xawerego Dunikowskiego,Warszawa,10,839000.0,2,56.5,2021
28359,Talarowa,Warszawa,0,335730.0,1,25.4,2025
28360,Akcent,Warszawa,1,563998.0,3,64.31,2024
28361,Akcent,Warszawa,2,444224.0,2,43.56,2024
28362,Józefa Mehoffera,Warszawa,1,449000.0,2,35.29,2025
28363,Suchodolska,Warszawa,2,580000.0,2,50.0,1958
28364,Etiudy Rewolucyjnej,Warszawa,2,710000.0,3,50.0,1970
28365,Lazurowa,Warszawa,2,725000.0,3,67.6,1980
28366,Ludwika Rydygiera,Warszawa,4,1308450.0,3,67.1,2010
28367,Zachariasza,Warszawa,0,680000.0,3,60.26,2008
28368,Jana Żabińskiego,Warszawa,1,1680750.0,5,124.5,1987
28369,rtm. Witolda Pileckiego,Warszawa,3,548000.0,2,54.3,2000
28370,Kopińska,Warszawa,3,849000.0,3,51.0,1965
28371,Jasielska,Warszawa,4,549000.0,2,37.0,1970
28372,Okopowa,Warszawa,4,920000.0,4,82.0,1993
28373,Adolfa Pawińskiego,Warszawa,2,529000.0,2,37.0,1964
28374,Lazurowa,Warszawa,2,725000.0,3,67.6,1980
28375,Modlińska,Warszawa,3,665256.0,3,62.76,2023
28376,gen. Romana Abrahama,Warszawa,1,818730.0,2,49.0,
28377,Stefana Kopcińskiego,Warszawa,4,798788.0,4,70.4,1986
28378,Czerniakowska,Warszawa,4,1049000.0,2,57.48,1938
28379,św. Wincentego,Warszawa,1,650000.0,3,55.0,2007
28380,Posag 7 Panien,Warszawa,0,587000.0,3,60.96,2023
28381,Kąty Grodziskie,Warszawa,1,730000.0,4,62.0,
28382,Kołowa,Warszawa,6,669000.0,4,73.0,
28383,Smolna,Warszawa,3,747000.0,2,34.0,1911
28384,Kwitnąca,Warszawa,5,649000.0,3,65.26,1977
28385,Włościańska,Warszawa,7,720000.0,3,57.96,1971
28386,Marszałkowska,Warszawa,4,799000.0,1,34.0,1903
28387,Emila Zegadłowicza,Warszawa,5,760000.0,3,70.0,1994
28388,Williama Szekspira,Warszawa,1,590000.0,3,51.0,1975
28389,Rakowska,Warszawa,4,690000.0,2,36.6,2020
28390,Modlińska,Warszawa,4,857892.0,4,87.54,2023
28391,Księcia Ziemowita,Warszawa,4,380000.0,1,20.26,1938
28392,Grójecka,Warszawa,0,740000.0,2,39.0,1935
28393,Saska,Warszawa,3,635000.0,3,57.5,1970
28394,Miła,Warszawa,1,470000.0,1,26.0,1965
28395,Babimojska,Warszawa,1,1080000.0,4,80.0,1995
28396,Wilczy Dół,Warszawa,4,1623400.0,3,88.61,2024
28397,Herbu Oksza,Warszawa,3,560000.0,3,48.55,2024
28398,Francuska,Warszawa,0,860000.0,2,43.1,1950
28399,Obrzeżna,Warszawa,1,999000.0,2,54.0,2015
28400,Obrzeżna,Warszawa,3,851000.0,2,46.0,2015
28401,Jugosłowiańska,Warszawa,6,700000.0,2,53.5,1991
28402,Prymasa Augusta Hlonda,Warszawa,3,2090000.0,3,91.7,
28403,Jarosława Dąbrowskiego,Warszawa,2,727000.0,2,46.96,1950
28404,Marywilska,Warszawa,2,789000.0,3,59.46,
28405,Polna,Warszawa,1,1550000.0,3,100.0,1913
28406,Marcina Kasprzaka,Warszawa,5,730000.0,2,42.73,2022
28407,Modlińska,Warszawa,4,610695.0,3,49.65,2023
28408,Jutrzenki,Warszawa,1,1021043.0,4,88.53,2024
28409,Wólczyńska,Warszawa,2,1355476.0,4,126.68,
28410,Modlińska,Warszawa,5,591384.0,2,48.08,2023
28411,Ząbkowska,Warszawa,0,890000.0,3,69.22,1932
28412,Szeligowska,Warszawa,5,869000.0,3,60.85,2024
28413,Wielicka,Warszawa,3,1899000.0,4,129.76,2002
28414,Międzyborska,Warszawa,0,1397500.0,3,65.0,2017
28415,Modlińska,Warszawa,5,805071.0,4,79.71,2023
28416,Storczykowa,Warszawa,1,1077000.0,4,145.0,1992
28417,Białego Dębu,Warszawa,1,1563600.0,4,86.97,2024
28418,Wilczy Dół,Warszawa,3,1005200.0,2,52.7,2024
28419,rtm. Witolda Pileckiego,Warszawa,4,535000.0,1,32.0,2022
28420,Gioacchino Rossiniego,Warszawa,2,476000.0,2,40.16,2013
28421,Grażyny Bacewiczówny,Warszawa,2,849000.0,4,64.0,1982
28422,Modlińska,Warszawa,5,645240.0,3,53.77,2023
28423,Harfowa,Warszawa,2,850000.0,2,46.52,2024
28424,Krochmalna,Warszawa,9,760000.0,2,38.0,1972
28425,Obrzeżna,Warszawa,1,449000.0,1,30.29,1954
28426,Ceramiczna,Warszawa,4,880100.0,3,67.7,2023
28427,Modlińska,Warszawa,5,857892.0,4,87.54,2023
28428,Modlińska,Warszawa,3,849138.0,4,87.54,2023
28429,Symboliczna,Warszawa,2,890000.0,2,54.0,2016
28430,Rybałtów,Warszawa,0,946200.0,2,52.26,2024
28431,Modlińska,Warszawa,1,544742.0,3,45.02,2023
28432,Henryka I Brodatego,Warszawa,4,769000.0,4,72.6,2015
28433,Modlińska,Warszawa,2,761856.0,4,79.36,2023
28434,Drogomilska,Warszawa,9,649000.0,3,65.0,1982
28435,Brazylijska,Warszawa,7,520000.0,2,38.43,1964
28436,Podchorążych,Warszawa,2,2526062.0,3,76.78,2023
28437,Bielańska,Warszawa,1,795000.0,3,47.0,1960
28438,Jarocińska,Warszawa,1,1013840.0,5,87.97,2022
28439,Wolności,Warszawa,0,482000.0,2,41.5,2024
28440,Modlińska,Warszawa,5,667680.0,3,62.4,2023
28441,Harfowa,Warszawa,0,592370.0,1,32.02,2024
28442,Ekologiczna,Warszawa,3,2599000.0,6,254.0,1998
28443,Solec,Warszawa,7,2400000.0,2,57.4,2011
28444,"Zgrupowania AK ""Żmija""",Warszawa,1,1999000.0,4,130.0,2000
28445,Łucka,Warszawa,3,1530000.0,3,104.8,
28446,Szeligowska,Warszawa,3,459200.0,1,31.67,2023
28447,Mordechaja Anielewicza,Warszawa,0,682155.0,3,50.53,1961
28448,Przy Agorze,Warszawa,8,1800000.0,4,81.9,2005
28449,Waliców,Warszawa,1,780000.0,4,57.52,1972
28450,gen. Waleriana Czumy 16B,Warszawa,2,980000.0,7,86.2,1978
28451,Górczewska,Warszawa,0,680000.0,2,38.0,1980
28452,Jana Nowaka-Jeziorańskiego,Warszawa,6,635800.0,2,34.77,2022
28453,Jana Nowaka-Jeziorańskiego,Warszawa,6,797000.0,2,45.34,2022
28454,Zachariasza,Warszawa,0,680000.0,3,60.26,2008
28455,Księcia Janusza,Warszawa,10,585000.0,3,49.01,1972
28456,Klaudyny,Warszawa,2,545000.0,3,53.3,1980
28457,Łucka,Warszawa,3,1530000.0,3,104.8,1998
28458,Domaniewska 24,Warszawa,1,1021000.0,3,58.6,
28459,Edwarda Habicha,Warszawa,3,697641.0,4,71.57,2023
28460,Aleksandra Kamińskiego,Warszawa,3,410000.0,2,39.27,1998
28461,Harfowa,Warszawa,2,2189565.0,4,89.37,2024
28462,Aleksandra Kamińskiego,Warszawa,3,899000.0,4,131.2,1996
28463,Mokotowska,Warszawa,2,2541000.0,3,94.0,1890
28464,Ksawerów,Warszawa,6,752000.0,3,58.0,1977
28465,Twarda,Warszawa,9,699000.0,2,32.9,1964
28466,Franciszka Żymirskiego,Warszawa,2,618000.0,2,55.47,1968
28467,Ostródzka,Warszawa,1,465000.0,2,46.0,
28468,św. Bonifacego,Warszawa,2,534900.0,1,40.7,2000
28469,Antoniego Kocjana,Warszawa,4,997500.0,3,75.0,2009
28470,Łucka,Warszawa,5,2400000.0,4,149.0,1998
28471,Harfowa,Warszawa,2,914400.0,2,38.1,2024
28472,Posag 7 Panien,Warszawa,1,634000.0,3,59.92,2023
28473,Harfowa,Warszawa,1,1503925.0,3,69.95,2024
28474,Harfowa,Warszawa,3,2640465.0,4,106.47,2024
28475,Wilczy Dół,Warszawa,0,775000.0,2,44.28,2023
28476,Zapłocie,Warszawa,1,949000.0,3,73.5,2004
28477,Kleszczowa,Warszawa,1,824268.0,3,64.75,2022
28478,Kleszczowa,Warszawa,3,1690555.0,4,129.05,2022
28479,Kopalniana,Warszawa,0,990000.0,3,71.09,2020
28480,gen. Władysława Andersa,Warszawa,2,799000.0,2,50.75,1950
28481,Zielone Zacisze,Warszawa,0,689000.0,2,50.5,2007
28482,Kolejowa,Warszawa,1,565284.0,1,28.59,2023
28483,Talarowa,Warszawa,1,449000.0,2,35.29,2025
28484,Zapłocie,Warszawa,2,829000.0,3,69.1,2004
28485,Zapłocie,Warszawa,1,1430000.0,4,110.0,2004
28486,Zapłocie,Warszawa,1,1430000.0,3,110.0,2004
28487,Zapłocie,Warszawa,0,1150000.0,3,73.5,2004
28488,Górczewska,Warszawa,0,530000.0,2,38.0,1967
28489,Krymska,Warszawa,0,678000.0,3,53.1,1973
28490,Bluszczańska,Warszawa,1,1220000.0,3,65.5,2011
28491,Górnośląska,Warszawa,1,1345050.0,2,45.0,2021
28492,Bolesława Limanowskiego,Warszawa,4,499999.0,3,47.5,1970
28493,Perkuna,Warszawa,2,800000.0,3,64.7,1992
28494,Białego Dębu,Warszawa,0,866000.0,2,42.23,2024
28495,Białego Dębu,Warszawa,0,508200.0,1,26.03,2024
28496,Redutowa,Warszawa,4,818995.0,2,43.37,
28497,Deotymy,Warszawa,3,440000.0,2,38.0,1950
28498,Szeligowska,Warszawa,2,868000.0,3,65.26,2024
28499,Posag 7 Panien,Warszawa,4,736000.0,3,61.92,2023
28500,Wileńska,Warszawa,4,430000.0,2,31.63,2001
28501,Szaserów,Warszawa,0,399000.0,1,40.41,
28502,Mokotowska,Warszawa,3,1050000.0,2,51.0,1958
28503,Jana Miklaszewskiego,Warszawa,3,740000.0,4,70.1,1979
28504,Płocka,Warszawa,4,549000.0,2,45.0,1960
28505,Poli Gojawiczyńskiej,Warszawa,0,700000.0,3,47.1,1972
28506,Lajosa Kossutha,Warszawa,8,710000.0,3,71.0,1978
28507,Mokotowska,Warszawa,2,2900000.0,3,98.8,1922
28508,Kolejowa,Warszawa,0,1459000.0,4,83.45,2023
28509,Kolejowa,Warszawa,0,524000.0,1,26.58,2023
28510,Bazyliańska,Warszawa,6,696000.0,3,62.19,2023
28511,Zagójska,Warszawa,0,430000.0,2,33.5,1972
28512,Głębocka,Warszawa,3,535000.0,2,42.11,2020
28513,Głębocka,Warszawa,3,600000.0,2,47.34,2020
28514,Kolejowa,Warszawa,1,1295000.0,2,54.0,2014
28515,Tadeusza Rechniewskiego,Warszawa,5,900000.0,3,65.19,2016
28516,Skarbka z Gór,Warszawa,2,859000.0,4,81.63,2008
28517,Bazyliańska,Warszawa,1,980000.0,4,88.5,2023
28518,Bokserska,Warszawa,1,555000.0,2,43.0,1972
28519,Pułtuska,Warszawa,1,1098000.0,3,85.2,2002
28520,Kuflewska,Warszawa,4,1130100.0,3,75.34,2022
28521,Kuflewska,Warszawa,3,1353600.0,4,90.24,
28522,Kuflewska,Warszawa,4,1353600.0,4,90.24,2022
28523,Kuflewska,Warszawa,3,666366.0,2,47.26,2022
28524,Kuflewska,Warszawa,4,756150.0,3,50.41,2022
28525,Xawerego Dunikowskiego,Warszawa,9,840000.0,2,56.54,2022
28526,Karola Dickensa,Warszawa,7,1764000.0,4,88.2,2007
28527,Wilcza,Warszawa,2,1295000.0,2,70.5,1908
28528,Wacława Wojtyszki,Warszawa,0,1089000.0,4,110.0,2019
28529,łochocinska 101,Warszawa,1,1090000.0,4,98.0,2016
28530,Francuska,Warszawa,0,860000.0,2,43.01,1950
28531,Żytnia,Warszawa,6,590000.0,2,42.5,1962
28532,Kłobucka,Warszawa,7,850000.0,3,58.1,2012
28533,Jana Zamoyskiego,Warszawa,3,799000.0,2,49.73,2020
28534,Grójecka,Warszawa,2,549000.0,2,42.0,1962
28535,rtm. Witolda Pileckiego,Warszawa,3,819735.0,3,52.24,2022
28536,Ludwika Rydygiera,Warszawa,7,2900000.0,4,123.0,2014
28537,Harfowa,Warszawa,1,919360.0,3,54.08,2022
28538,Wojciecha Bogusławskiego,Warszawa,5,1173518.0,3,96.19,2023
28539,Kleszczowa,Warszawa,3,1246000.0,4,104.05,2022
28540,Jerzego Iwanowa-Szajnowicza,Warszawa,1,2149000.0,3,82.94,2022
28541,Czerniakowska,Warszawa,2,2482000.0,3,103.0,2000
28542,Czesława Tańskiego,Warszawa,1,585000.0,2,54.0,1955
28543,Klinkierowa,Warszawa,3,630000.0,2,39.0,2020
28544,Fabryczna,Warszawa,4,573484.0,2,50.2,2022
28545,Naukowa,Warszawa,0,700000.0,3,62.0,2023
28546,rtm. Witolda Pileckiego,Warszawa,4,592491.0,2,35.02,2023
28547,Jana Blatona,Warszawa,8,369000.0,2,31.5,1990
28548,Fabryczna,Warszawa,4,686222.0,3,62.91,2022
28549,Żelazna,Warszawa,1,1090000.0,3,83.6,1995
28550,Królowej Marysieńki,Warszawa,10,850000.0,3,73.0,1978
28551,Rybałtów,Warszawa,0,775000.0,2,44.28,2024
28552,Prosta,Warszawa,3,1666714.0,3,79.52,2024
28553,Talarowa,Warszawa,1,629000.0,3,51.95,2025
28554,Solec,Warszawa,7,799000.0,2,46.0,
28555,Chełmżyńska,Warszawa,2,450000.0,2,35.0,
28556,Radziwie,Warszawa,9,1149000.0,3,79.0,2010
28557,Turecka,Warszawa,2,485000.0,2,38.0,1971
28558,Księcia Ziemowita,Warszawa,4,370000.0,1,32.0,1939
28559,Hansa Christiana Andersena,Warszawa,7,628000.0,2,48.5,
28560,Turecka,Warszawa,2,479000.0,2,37.71,1972
28561,Prosta,Warszawa,3,1666714.0,3,79.52,2024
28562,Jugosłowiańska,Warszawa,5,920000.0,3,61.2,2015
28563,Szturmowa,Warszawa,0,2999999.0,1,960.0,
28564,Popularna,Warszawa,1,628115.0,2,44.07,
28565,Wacława Lachmana,Warszawa,3,971000.0,4,71.9,
28566,Poznańska,Warszawa,4,1800000.0,3,86.0,2007
28567,Stefana Batorego,Warszawa,8,799000.0,3,48.0,1970
28568,Karola Adamieckiego,Warszawa,2,599000.0,2,56.83,1960
28569,Górna Droga,Warszawa,0,499000.0,2,44.7,
28570,Nowolipki,Warszawa,3,720000.0,2,50.47,1955
28571,Nowoursynowska,Warszawa,3,1293000.0,4,99.5,1997
28572,Bukietowa,Warszawa,0,475000.0,1,34.0,1958
28573,Komorska,Warszawa,1,788200.0,2,56.3,2001
28574,Józefa Szanajcy,Warszawa,2,429000.0,1,32.2,1955
28575,Pory,Warszawa,6,1350000.0,3,94.0,2007
28576,Marcina z Wrocimowic,Warszawa,3,549000.0,2,51.0,2016
28577,Fabryczna,Warszawa,0,588211.0,3,59.2,2022
28578,Białostocka,Warszawa,8,860000.0,4,76.7,1980
28579,Związku Walki Młodych 16,Warszawa,4,660000.0,3,59.0,
28580,Mlądzka,Warszawa,4,1070000.0,4,69.47,2018
28581,Wilhelma Konrada Roentgena,Warszawa,1,1200000.0,4,105.0,2001
28582,Józefa Mehoffera,Warszawa,2,1290963.0,4,89.34,2022
28583,Edwarda Habicha,Warszawa,1,490000.0,2,45.31,2023
28584,gen. Władysława Andersa,Warszawa,2,2185000.0,4,118.0,1936
28585,Szwoleżerów,Warszawa,3,1600000.0,3,92.0,2006
28586,Józefa Mehoffera,Warszawa,1,595750.0,2,47.66,
28587,Puławska,Warszawa,2,1063800.0,3,78.8,2005
28588,Wilczy Dół,Warszawa,0,775000.0,2,44.28,
28589,Wilczy Dół,Warszawa,1,1846300.0,5,121.21,2023
28590,Marcina Kasprzaka,Warszawa,6,806000.0,2,45.0,2022
28591,Marcina Kasprzaka,Warszawa,5,415000.0,1,19.0,2022
28592,Wilczy Dół,Warszawa,0,1408800.0,4,95.43,2023
28593,Rybałtów,Warszawa,2,1549400.0,3,88.52,
28594,Rybałtów,Warszawa,0,775000.0,2,44.28,
28595,Henryka Opieńskiego,Warszawa,1,999000.0,4,157.0,1936
28596,Henryka Opieńskiego,Warszawa,0,1050000.0,5,106.77,1936
28597,Żeglugi Wiślanej,Warszawa,2,630000.0,3,67.2,2009
28598,Brzeziny,Warszawa,2,754199.0,4,87.09,2022
28599,Alojzego Felińskiego,Warszawa,1,1290000.0,2,72.69,1936
28600,Świderska,Warszawa,1,580000.0,2,58.46,2007
28601,Kazimierza Wyki,Warszawa,6,649000.0,3,61.6,
28602,Mariana Zdziechowskiego,Warszawa,0,1028850.0,3,65.55,2023
28603,Jana Husa,Warszawa,2,612370.0,3,64.46,2022
28604,Józefa Mehoffera,Warszawa,1,763000.0,4,71.0,2024
28605,Józefa Mehoffera,Warszawa,2,744000.0,4,65.0,2024
28606,Józefa Mehoffera,Warszawa,2,670000.0,3,57.26,2024
28607,Józefa Mehoffera,Warszawa,1,622000.0,3,53.0,2024
28608,Józefa Mehoffera,Warszawa,2,473000.0,2,41.0,2024
28609,Józefa Mehoffera,Warszawa,1,392430.0,1,31.0,2024
28610,Józefa Mehoffera,Warszawa,2,451000.0,2,35.0,2024
28611,Józefa Mehoffera,Warszawa,1,333720.0,1,26.0,2024
28612,rtm. Witolda Pileckiego,Warszawa,5,2512000.0,10,170.0,2022
28613,Michała Oczapowskiego,Warszawa,2,1755000.0,4,101.0,2024
28614,Michała Oczapowskiego,Warszawa,2,1462600.0,4,80.21,2024
28615,Michała Oczapowskiego,Warszawa,0,1209000.0,3,62.34,2024
28616,Michała Oczapowskiego,Warszawa,2,1280400.0,3,75.0,2024
28617,Michała Oczapowskiego,Warszawa,1,633500.0,1,31.0,2024
28618,Michała Oczapowskiego,Warszawa,1,1010000.0,2,55.0,2024
28619,Michała Oczapowskiego,Warszawa,1,581000.0,1,29.09,2024
28620,Marcina Kasprzaka,Warszawa,6,500000.0,1,28.0,2022
28621,Jutrzenki,Warszawa,2,995000.0,4,85.0,2023
28622,Marcina Kasprzaka,Warszawa,6,806000.0,2,45.0,2022
28623,rtm. Witolda Pileckiego,Warszawa,5,617000.0,2,37.0,2022
28624,rtm. Witolda Pileckiego,Warszawa,5,588769.0,2,35.0,2022
28625,rtm. Witolda Pileckiego,Warszawa,5,606000.0,2,36.0,2022
28626,Kraski,Warszawa,5,502000.0,2,37.0,2022
28627,Kraski,Warszawa,5,589000.0,2,36.0,2022
28628,Kraski,Warszawa,5,585769.0,2,35.0,2022
28629,Kraski,Warszawa,5,655000.0,3,52.0,2022
28630,Kraski,Warszawa,5,535136.0,2,32.0,2022
28631,Marcina Kasprzaka,Warszawa,9,500000.0,1,28.0,2022
28632,Marcina Kasprzaka,Warszawa,7,499000.0,2,27.98,2022
28633,rtm. Witolda Pileckiego,Warszawa,5,806000.0,3,51.4,2022
28634,rtm. Witolda Pileckiego,Warszawa,5,535000.0,2,32.0,2022
28635,rtm. Witolda Pileckiego,Warszawa,3,806000.0,3,51.37,2022
28636,rtm. Witolda Pileckiego,Warszawa,3,535136.0,2,31.63,2022
28637,rtm. Witolda Pileckiego,Warszawa,3,336000.0,1,18.5,2022
28638,Alojzego Felińskiego,Warszawa,1,1290000.0,3,72.69,1936
28639,Szeligowska,Warszawa,0,846000.0,3,62.03,
28640,Modlińska,Warszawa,3,644266.0,3,54.14,2023
28641,Harfowa,Warszawa,4,2650200.0,4,88.34,2024
28642,Harfowa,Warszawa,1,2415230.0,4,105.01,2024
28643,Harfowa,Warszawa,1,803500.0,2,27.14,2024
28644,Ornecka,Warszawa,0,695790.0,4,93.5,2023
28645,Biały Kamień,Warszawa,0,2980000.0,3,91.87,2005
28646,Astronautów,Warszawa,2,730000.0,3,62.0,1962
28647,Syta,Warszawa,1,725000.0,2,51.15,2021
28648,Białołęcka,Warszawa,0,494208.0,2,49.92,2023
28649,Obozowa,Warszawa,2,650000.0,2,50.2,
28650,Krakowskie Przedmieście,Warszawa,1,1600000.0,3,72.33,1950
28651,Myśliborska,Warszawa,3,1038000.0,3,81.25,2025
28652,Myśliborska,Warszawa,4,680000.0,3,71.9,1999
28653,Posag 7 Panien,Warszawa,0,469000.0,2,43.39,2022
28654,Harfowa,Warszawa,2,2556329.0,3,95.5,
28655,Opaczewska,Warszawa,6,990000.0,4,49.5,1955
28656,Podbipięty,Warszawa,4,980000.0,3,67.0,1993
28657,Opaczewska,Warszawa,6,990000.0,4,49.47,1955
28658,Żelazna,Warszawa,2,2706000.0,5,180.4,1997
28659,Echa Leśne,Warszawa,1,870000.0,5,100.0,
28660,Kąty Grodziskie,Warszawa,1,808091.0,5,83.74,2023
28661,Grochowska,Warszawa,1,670000.0,3,66.8,1998
28662,Nowodworska,Warszawa,2,780000.0,3,69.0,2000
28663,Sarmacka,Warszawa,0,1100000.0,2,65.0,2008
28664,Główna,Warszawa,2,459000.0,2,44.99,1910
28665,Czerniakowska,Warszawa,4,1050000.0,2,57.48,1938
28666,Romualda Mielczarskiego,Warszawa,1,1500000.0,4,102.0,1997
28667,Eustachego Tyszkiewicza,Warszawa,2,1269000.0,3,73.0,1928
28668,Igańska,Warszawa,2,630000.0,3,72.0,1981
